4.899438|2.202689
4.783313|2.095486
4.899438|2.308373
4.783313|2.228909
7.407188|3.352756
7.407188|3.456174
7.871562|3.486254
5.108375|2.245586
7.871562|3.638793
6.733812|2.742890
5.108375|2.244280
5.247687|2.229289
6.733812|2.895325
6.733812|2.751858
5.247687|2.330859
4.876188|1.981661
6.733812|2.920940
7.267875|3.083356
4.876188|2.067080
4.318937|1.754488
7.267875|3.191223
4.527875|1.959485
4.318937|1.922800
6.780250|2.845155
4.527875|2.011077
4.481438|1.916863
6.780250|2.967028
6.733812|2.722224
4.481438|1.935620
6.199750|2.606246
6.733812|2.923271
6.664125|2.783793
6.199750|2.810023
8.034125|3.494154
6.664125|2.833703
6.199750|2.710505
8.034125|3.844469
6.640937|2.822441
6.199750|2.833392
6.013937|2.578561
6.640937|2.913071
6.362250|2.669885
6.013937|2.695719
7.616125|3.148992
6.362250|2.802797
4.945875|2.097961
3.877750|1.644842
7.616125|3.264761
7.128500|2.800593
4.945875|2.202562
4.260875|1.757961
3.877750|1.723288
5.061937|2.025560
7.128500|2.867352
4.260875|1.763657
9.949750|3.927879
5.061937|2.092877
5.526375|2.299878
5.270937|2.110439
9.949750|3.980078
5.526375|2.359915
9.914938|3.988325
5.270937|2.218569
7.616125|3.077815
9.914938|4.124695
9.705937|3.905021
4.318937|1.862444
7.616125|3.249779
6.664125|2.750440
9.705937|4.004905
4.318937|1.954892
9.427312|3.991832
6.130063|2.463537
6.664125|2.859104
5.363812|2.178619
9.427312|4.275856
7.685812|3.087656
6.130063|2.539485
8.405625|3.434750
5.363812|2.232417
7.941250|3.126065
7.685812|3.242804
7.244625|2.888694
8.405625|3.556255
4.760063|1.911086
7.941250|3.178482
8.173438|3.354075
7.244625|2.938360
8.080562|3.281094
4.760063|2.008736
5.549563|2.237659
8.173438|3.489632
5.038750|2.134276
6.733812|2.743685
8.080562|3.432339
4.644000|1.898443
5.549563|2.386132
4.202813|1.784956
3.413312|1.386943
5.038750|2.210090
5.363812|2.223531
6.733812|2.901243
6.222937|2.541076
4.644000|1.938124
4.202813|1.768592
4.690437|2.014544
3.413312|1.472859
4.922625|2.144055
5.363812|2.259066
5.921062|2.438077
3.552625|1.392259
6.222937|2.511699
4.690437|2.064477
7.291062|3.021776
4.922625|2.187675
4.957438|1.990543
4.609187|1.829277
5.921062|2.653999
4.272500|1.731200
3.552625|1.576165
4.075125|1.665977
7.291062|3.163771
8.312750|3.348350
4.957438|2.083071
4.609187|1.914845
4.272500|1.798275
10.100687|4.116329
4.075125|1.695690
8.684250|3.552865
8.312750|3.498299
10.054250|4.216477
10.100687|4.271814
9.055813|3.851525
8.684250|3.716857
9.380875|3.782856
10.054250|4.439725
8.475312|3.697958
9.055813|4.068782
6.315812|2.705565
6.315812|2.664467
9.380875|3.912633
7.244625|3.040629
4.411812|1.827109
8.475312|3.922432
6.199750|2.565174
6.315812|2.782495
6.176500|2.518487
6.315812|2.727510
8.707500|3.433931
7.244625|3.128485
4.411812|1.877932
9.613062|3.956921
6.199750|2.613679
4.318937|1.771378
6.176500|2.602095
5.131625|2.203301
8.707500|3.502266
6.757000|2.874736
5.410250|2.340287
9.613062|4.139009
4.574312|1.971597
4.318937|1.780692
7.662562|3.420952
5.131625|2.296349
7.314312|3.091852
6.757000|3.051528
5.410250|2.480197
7.407188|3.176812
4.574312|2.074552
7.616125|3.087860
7.662562|3.627455
7.894812|3.466208
4.667187|2.005814
7.314312|3.171675
7.407188|3.325996
9.264750|4.147305
7.616125|3.241919
8.753937|3.646026
7.894812|3.653236
9.311188|4.010727
4.667187|2.103843
8.939687|3.564407
9.264750|4.429164
6.524813|2.738536
5.247687|2.308666
8.753937|3.821805
7.941250|3.231694
9.311188|4.384507
5.340562|2.158904
4.783313|2.007649
8.939687|3.768273
8.730688|3.590865
6.524813|2.876169
4.551125|1.876764
5.247687|2.424132
7.662562|3.196599
7.941250|3.351391
5.642437|2.336122
5.340562|2.180036
4.783313|2.115080
7.964437|3.172907
6.571250|2.689982
8.730688|3.744530
4.551125|1.924280
7.778688|3.289521
7.662562|3.393214
7.337500|3.075251
5.642437|2.465076
7.825125|3.365766
7.964437|3.429692
5.572813|2.426111
6.571250|2.828543
8.196625|3.473285
7.778688|3.338983
7.546500|3.179806
4.667187|1.946014
7.337500|3.186956
5.735313|2.532823
7.825125|3.461729
6.849875|2.838690
5.572813|2.520244
6.362250|2.939662
8.196625|3.780621
5.015500|2.218960
3.622313|1.510760
3.808063|1.574815
7.546500|3.404720
4.667187|2.037912
5.387000|2.222575
3.390125|1.428868
5.735313|2.654634
9.346063|3.644970
6.849875|2.938742
5.851438|2.304995
6.362250|2.744859
5.015500|2.339472
9.659500|3.816045
3.622313|1.527740
3.808063|1.658739
7.395562|2.867301
4.423375|1.715400
5.387000|2.424949
3.692000|1.594836
3.390125|1.458784
8.544937|3.580343
9.346063|3.610011
5.851438|2.296286
6.780250|2.836775
7.256250|3.207306
9.659500|4.187029
6.907938|2.755803
7.395562|2.891415
4.423375|1.772333
10.576688|4.295097
3.692000|1.618507
7.906375|3.118875
8.544937|3.724614
4.632375|1.869327
6.780250|3.005567
7.859938|3.224540
7.256250|3.155354
8.428812|3.393108
6.907938|2.888066
6.304188|2.488464
10.576688|4.352069
8.753937|3.509214
5.642437|2.226825
7.906375|3.233402
4.632375|1.933780
8.742313|3.410166
7.859938|3.245643
8.881625|3.533524
4.156375|1.722537
8.428812|3.478133
7.500063|3.024941
6.304188|2.643322
8.521750|3.385881
8.753937|3.582195
5.398625|2.220007
5.642437|2.319934
6.037187|2.498470
8.742313|3.481445
4.771687|2.029691
7.209812|2.968617
8.881625|3.670168
4.156375|1.750484
6.269375|2.491839
7.500063|3.130507
7.128500|2.999054
7.418750|2.985081
8.521750|3.534723
5.398625|2.282442
8.417250|3.393367
6.037187|2.643499
5.166437|2.241817
4.771687|2.059942
8.301125|3.310164
7.209812|3.051771
7.360750|3.013231
6.269375|2.544630
6.803438|2.806308
7.128500|3.155072
8.417250|3.398569
7.418750|3.035045
6.722188|2.727747
8.417250|3.502016
5.897875|2.427765
5.166437|2.408244
6.966000|2.876488
8.301125|3.651609
8.092125|3.325977
7.360750|3.242384
5.050313|2.111327
3.575875|1.597042
6.803438|2.999957
6.211313|2.562757
5.688875|2.295699
8.417250|3.517666
4.922625|2.026249
6.722188|2.783248
7.627750|3.099946
5.897875|2.477470
6.966000|2.856085
7.825125|3.106930
4.620750|1.860806
8.092125|3.393705
6.002375|2.425775
5.050313|2.128956
3.575875|1.537469
7.941250|3.239441
6.211313|2.721514
5.619250|2.316312
5.688875|2.389367
6.664125|2.683547
4.922625|2.062108
5.166437|2.082569
7.627750|3.135643
8.022500|3.161529
7.825125|3.199535
7.082063|2.827332
4.620750|1.901829
6.431938|2.680054
6.002375|2.498399
7.383938|3.048821
7.941250|3.294703
8.498500|3.420968
5.619250|2.392368
7.453625|2.983073
6.664125|2.785702
5.166437|2.186295
11.006250|4.458040
8.022500|3.310829
6.339062|2.571987
7.082063|2.934788
7.627750|2.980685
6.431938|2.699277
4.945875|2.008081
6.606063|2.593332
7.383938|3.024688
8.498500|3.504485
9.160250|3.720088
4.539500|1.843628
7.453625|3.056947
8.521750|3.313572
4.934250|1.986148
11.006250|4.567142
6.339062|2.666669
8.695875|3.462282
6.350688|2.566661
7.627750|3.156522
4.945875|2.061462
7.325875|3.183906
6.606063|2.677115
5.897875|2.430241
4.760063|2.012818
9.160250|3.767930
5.050313|2.120418
4.539500|1.919338
7.058875|3.061326
8.521750|3.419030
7.790312|3.202992
4.934250|2.079725
8.637813|3.426067
8.695875|3.510962
5.700500|2.304934
6.350688|2.567999
5.572813|2.239811
7.325875|3.308839
7.035625|2.811631
5.897875|2.571020
4.098312|1.768231
4.760063|2.074831
7.592937|3.182473
5.050313|2.201401
7.430375|3.022827
7.058875|3.189093
7.546500|3.127353
7.790312|3.210811
3.692000|1.540597
5.201250|2.029090
8.637813|3.565031
5.700500|2.335875
8.568188|3.313867
5.572813|2.325303
8.092125|3.239531
7.035625|2.825491
5.526375|2.252267
4.098312|1.816028
6.826688|2.869060
7.592937|3.294551
7.430375|3.102123
7.430375|3.240240
6.501563|2.711725
5.874625|2.455289
7.546500|3.358451
3.692000|1.585117
6.362250|2.706820
5.201250|2.061661
7.012437|2.887295
8.568188|3.467539
7.871562|3.330646
8.092125|3.434946
5.967500|2.496012
5.526375|2.294022
7.500063|3.203982
6.826688|2.971735
4.040250|1.681380
5.874625|2.492410
7.430375|3.251349
6.919562|2.772242
6.501563|2.705692
5.781750|2.459398
5.874625|2.497013
4.644000|1.949623
6.362250|2.796194
7.291062|2.957744
7.012437|3.102049
7.871562|3.198116
7.871562|3.477713
5.967500|2.480726
7.500063|3.216429
4.040250|1.687420
5.874625|2.525740
6.919562|2.807423
5.781750|2.546685
4.644000|1.991094
7.291062|2.883313
7.871562|3.277955
4.899438|2.262751
4.783313|1.921109
7.407188|3.054426
4.899438|2.078265
4.783313|1.949524
7.407188|2.945808
4.899438|2.088313
4.783313|1.999977
7.871562|3.269920
5.108375|2.007414
7.407188|3.036199
6.733812|2.620825
7.871562|3.207739
5.247687|2.161877
5.108375|2.209640
6.733812|2.780108
6.733812|2.758760
4.876188|1.930921
5.247687|2.161814
7.267875|2.995281
6.733812|2.704524
4.318937|1.737204
4.876188|1.972654
4.527875|1.852182
6.780250|2.833351
7.267875|3.167472
4.481438|1.939935
4.318937|1.861179
4.527875|1.848231
6.733812|2.752866
6.780250|2.751706
6.199750|2.419502
4.481438|1.856772
6.664125|2.668669
6.733812|2.635744
8.034125|3.313501
6.199750|2.488003
6.199750|2.529591
6.664125|2.704618
6.640937|2.594344
8.034125|3.319275
6.013937|2.398390
6.199750|2.547465
6.362250|2.490432
6.640937|2.728693
7.616125|2.985429
6.013937|2.474881
4.945875|1.942240
3.877750|1.517982
6.362250|2.565703
7.128500|2.700571
7.616125|3.047297
4.260875|1.683237
4.945875|2.012793
5.061937|2.033141
3.877750|1.589258
7.128500|2.849989
9.949750|3.909407
4.260875|1.761441
5.526375|2.202497
5.061937|2.107632
5.270937|2.028396
9.949750|3.827738
9.914938|3.841324
5.526375|2.272945
7.616125|2.954888
5.270937|2.038929
9.705937|3.750186
9.914938|3.842860
4.318937|1.721218
7.616125|2.961872
6.664125|2.602402
9.705937|3.795834
9.427312|3.750368
4.318937|1.819129
6.130063|2.366538
6.664125|2.676745
5.363812|2.146484
7.685812|2.953260
9.427312|3.879367
6.130063|2.394142
8.405625|3.275056
5.363812|2.154158
7.941250|3.084494
7.685812|3.036074
7.244625|2.729009
4.760063|1.843017
8.405625|3.378842
8.173438|3.257887
7.941250|3.185343
7.244625|2.894466
8.080562|3.244621
4.760063|1.888056
5.549563|2.194613
5.038750|2.011658
8.173438|3.306385
6.733812|2.667521
8.080562|3.250837
4.644000|1.785957
4.202813|1.671288
5.549563|2.303193
3.413312|1.372182
5.038750|2.063593
5.363812|2.114179
6.733812|2.766973
6.222937|2.415347
4.644000|1.813561
4.690437|1.914777
4.202813|1.704637
4.922625|2.008851
3.413312|1.371545
5.363812|2.127882
5.921062|2.369243
3.552625|1.450880
6.222937|2.463993
4.690437|1.990918
7.291062|2.918042
4.957438|1.900644
4.922625|2.063690
4.609187|1.796910
5.921062|2.461216
4.272500|1.687636
3.552625|1.434716
4.075125|1.570221
7.291062|2.943340
8.312750|3.210985
4.957438|1.961169
4.609187|1.821106
10.100687|3.987464
4.272500|1.716587
4.075125|1.578857
8.684250|3.431647
8.312750|3.276365
10.054250|4.042017
10.100687|4.049087
9.055813|3.674583
8.684250|3.485227
9.380875|3.661212
10.054250|4.151770
8.475312|3.399734
9.055813|3.813684
6.315812|2.535313
6.315812|2.492488
9.380875|3.736791
7.244625|2.861257
4.411812|1.747873
8.475312|3.619420
6.199750|2.540051
6.315812|2.631331
6.176500|2.425951
6.315812|2.470801
7.244625|2.916089
8.707500|3.376933
4.411812|1.845474
9.613062|3.731351
6.199750|2.492147
4.318937|1.710749
6.176500|2.504092
5.131625|2.041772
8.707500|3.378373
6.757000|2.720043
5.410250|2.193859
9.613062|3.862906
4.574312|1.855508
4.318937|1.719980
7.662562|3.159950
5.131625|2.113221
7.314312|2.884159
6.757000|2.805276
5.410250|2.248915
7.407188|2.982942
4.574312|1.895723
7.616125|2.965904
7.662562|3.307560
7.894812|3.207799
7.314312|2.950349
4.667187|1.859189
7.407188|3.062397
9.264750|3.792052
7.616125|3.062802
8.753937|3.535205
7.894812|3.347617
4.667187|1.923440
9.311188|3.805220
8.939687|3.394116
9.264750|3.905335
6.524813|2.609750
8.753937|3.583484
5.247687|2.119354
7.941250|3.045628
9.311188|3.901559
5.340562|2.120287
8.939687|3.457516
4.783313|1.931309
6.524813|2.635033
8.730688|3.417716
5.247687|2.233167
4.551125|1.794874
7.941250|3.110450
7.662562|3.023619
5.340562|2.137550
5.642437|2.245956
4.783313|1.985006
7.964437|3.071537
8.730688|3.510407
6.571250|2.681577
4.551125|1.844568
7.778688|3.102696
7.662562|3.107710
7.337500|2.973212
5.642437|2.296578
7.964437|3.129531
7.825125|3.226107
5.572813|2.300220
6.571250|2.676232
8.196625|3.228367
7.778688|3.196034
7.546500|3.068783
7.337500|3.049458
4.667187|1.893378
7.825125|3.297433
5.735313|2.339171
5.572813|2.399891
6.849875|2.772906
8.196625|3.396783
6.362250|2.511943
5.015500|2.058055
7.546500|3.163662
3.622313|1.507976
4.667187|1.940716
3.808063|1.535761
5.387000|2.132789
5.735313|2.430489
3.390125|1.352054
6.849875|2.806715
9.346063|3.694170
6.362250|2.582520
5.851438|2.310148
5.015500|2.102451
3.622313|1.505191
3.808063|1.563489
9.659500|3.935462
5.387000|2.213447
7.395562|2.857027
3.390125|1.393983
4.423375|1.759703
3.692000|1.482758
9.346063|3.663009
5.851438|2.269282
8.544937|3.382500
6.780250|2.652191
9.659500|3.810504
7.256250|2.799315
7.395562|2.800285
4.423375|1.715432
6.907938|2.685349
3.692000|1.548732
10.576688|4.176016
8.544937|3.471310
7.906375|3.096737
6.780250|2.747297
4.632375|1.831685
7.256250|2.892716
7.859938|3.106177
6.907938|2.722561
8.428812|3.323931
10.576688|4.191335
6.304188|2.451132
7.906375|3.124724
8.753937|3.501269
4.632375|1.852616
5.642437|2.189824
7.859938|3.149722
8.742313|3.338875
8.428812|3.346414
8.881625|3.411094
6.304188|2.505000
4.156375|1.639420
8.753937|3.484219
7.500063|2.934608
5.642437|2.219670
8.521750|3.312797
8.742313|3.353440
5.398625|2.115780
6.037187|2.356526
8.881625|3.504496
4.771687|1.970313
4.156375|1.668891
7.209812|2.857753
7.500063|2.901520
6.269375|2.447789
8.521750|3.355793
7.128500|2.842427
5.398625|2.138486
7.418750|2.912722
6.037187|2.415605
4.771687|1.941313
8.417250|3.299205
7.209812|2.885835
5.166437|2.129132
6.269375|2.439103
8.301125|3.319937
7.128500|2.926947
7.360750|2.841745
7.418750|2.906638
6.803438|2.663687
8.417250|3.305754
8.417250|3.243312
5.166437|2.159563
6.722188|2.621172
8.301125|3.158557
5.897875|2.322955
7.360750|2.955305
6.966000|2.763984
6.803438|2.725109
8.092125|3.218084
5.050313|1.959972
8.417250|3.356347
3.575875|1.455476
6.722188|2.644580
6.211313|2.470026
5.897875|2.347713
5.688875|2.232578
4.922625|1.969440
6.966000|2.825429
7.627750|3.113457
8.092125|3.249328
5.050313|1.953484
7.825125|3.118389
3.575875|1.507092
4.620750|1.949951
6.211313|2.585517
6.002375|2.478849
5.688875|2.284371
7.941250|3.228261
4.922625|1.953545
5.619250|2.272569
7.627750|3.059154
6.664125|2.641946
7.825125|3.168892
5.166437|2.028474
4.620750|1.830502
8.022500|3.099007
6.002375|2.391013
7.082063|2.739102
7.941250|3.194112
6.431938|2.552219
5.619250|2.277220
7.383938|2.937249
6.664125|2.647343
5.166437|2.032957
8.498500|3.298624
8.022500|3.135334
7.453625|2.955972
7.082063|2.757859
11.006250|4.356865
6.431938|2.570371
6.339062|2.553823
7.383938|3.026934
7.627750|2.955170
8.498500|3.377574
4.945875|1.954293
7.453625|2.965690
6.606063|2.565906
9.160250|3.525400
11.006250|4.339602
4.539500|1.812839
6.339062|2.521074
8.521750|3.325324
7.627750|2.979108
4.934250|1.958101
4.945875|1.939049
6.606063|2.573312
8.695875|3.421110
6.350688|2.534811
9.160250|3.557657
4.539500|1.815121
7.325875|2.961682
5.897875|2.352132
8.521750|3.352835
4.760063|1.935763
4.934250|2.028618
5.050313|2.008172
8.695875|3.388662
7.058875|2.841843
6.350688|2.568401
7.790312|3.103683
7.325875|3.073844
8.637813|3.451160
5.897875|2.413787
5.700500|2.327448
4.760063|1.986644
5.572813|2.216238
5.050313|2.037514
7.035625|2.786910
7.058875|2.913176
4.098312|1.692832
7.790312|3.111581
7.592937|2.984193
8.637813|3.387597
7.430375|2.916846
5.700500|2.284513
7.546500|3.044687
5.572813|2.240426
3.692000|1.474516
5.201250|2.023220
7.035625|2.800655
4.098312|1.695382
8.568188|3.382584
7.592937|3.028651
8.092125|3.258284
7.430375|3.191627
5.526375|2.640601
7.546500|3.363981
6.826688|3.236230
3.692000|1.689941
5.201250|2.204008
7.430375|3.211758
6.501563|2.789819
8.568188|3.612024
5.874625|2.767232
8.092125|3.564545
6.362250|2.734413
5.526375|2.316177
7.012437|2.887413
6.826688|2.944640
7.871562|3.207613
7.430375|2.995425
5.967500|2.367262
6.501563|2.576228
7.500063|2.958708
5.874625|2.372046
4.040250|1.626845
6.362250|2.589030
5.874625|2.370270
7.012437|2.808978
6.919562|2.739673
7.871562|3.216964
5.781750|2.306095
4.644000|1.879865
5.967500|2.430626
7.291062|2.817032
7.500063|3.077125
4.040250|1.656386
7.871562|3.099325
5.874625|2.374774
6.919562|2.692394
5.781750|2.331241
4.644000|1.847621
7.291062|2.776036
7.871562|3.038383
4.899438|2.342592
4.783313|2.049441
4.899438|2.076645
7.407188|3.342117
4.783313|2.242223
7.871562|3.616826
7.407188|3.058165
5.108375|2.423412
7.871562|3.507953
6.733812|3.110778
5.108375|2.362858
5.247687|2.431034
6.733812|2.779098
6.733812|2.892021
5.247687|2.201665
4.876188|2.040576
6.733812|2.725319
7.267875|3.192033
4.876188|1.969942
4.318937|1.903283
7.267875|3.077026
4.527875|2.002497
4.318937|1.737043
6.780250|2.976859
4.527875|1.942036
4.481438|1.923061
6.780250|2.811427
6.733812|2.828796
4.481438|1.904988
6.733812|2.690664
6.199750|2.822641
6.199750|2.555560
6.664125|2.806746
6.664125|2.784269
8.034125|3.825574
8.034125|3.473177
6.199750|2.811871
6.199750|2.709989
6.640937|2.882043
6.640937|2.824471
6.013937|2.692630
6.013937|2.626802
6.362250|2.781963
6.362250|2.647240
7.616125|3.239486
7.616125|3.162792
4.945875|2.214600
4.945875|2.102682
3.877750|1.723857
3.877750|1.660425
7.128500|2.861813
7.128500|2.780393
4.260875|1.777112
4.260875|1.778827
5.061937|2.095459
5.061937|2.013334
9.949750|3.993061
9.949750|3.923240
5.526375|2.408391
5.526375|2.300755
5.270937|2.198884
5.270937|2.121122
9.914938|4.110490
9.914938|3.981497
7.616125|3.218716
7.616125|3.062885
9.705937|4.037212
9.705937|3.926783
4.318937|1.980361
4.318937|1.862928
6.664125|2.845089
6.664125|2.756796
9.427312|4.281159
9.427312|3.998457
6.130063|2.562833
6.130063|2.473284
5.363812|2.237726
5.363812|2.184006
7.685812|3.116945
7.685812|3.225985
8.405625|3.408312
8.405625|3.522929
7.941250|3.137305
7.941250|3.171602
7.244625|2.869445
7.244625|2.924438
4.760063|1.917537
4.760063|2.025676
8.173438|3.358824
8.173438|3.460912
8.080562|3.282535
8.080562|3.457099
5.549563|2.257926
5.549563|2.356819
5.038750|2.085146
5.038750|2.178552
6.733812|2.719127
6.733812|2.917274
4.644000|1.903688
4.644000|1.955911
4.202813|1.728389
4.202813|1.801273
3.413312|1.398927
3.413312|1.452887
5.363812|2.248192
5.363812|2.270131
6.222937|2.557795
6.222937|2.587791
4.690437|2.190112
4.690437|2.279160
4.922625|2.271899
4.922625|2.311050
5.921062|2.668791
3.552625|1.591966
5.921062|3.020620
3.552625|1.799330
7.291062|3.463375
7.291062|3.620568
4.957438|2.296538
4.609187|2.091876
4.957438|2.368103
4.272500|1.955506
4.609187|2.147470
4.075125|1.712599
4.272500|1.896025
4.075125|1.753353
8.312750|3.481045
8.312750|3.631472
10.100687|4.251401
10.100687|4.504757
8.684250|3.649091
8.684250|3.793995
10.054250|4.327592
10.054250|4.655006
9.055813|4.147149
9.055813|4.418549
9.380875|4.230576
9.380875|4.460091
8.475312|4.284082
6.315812|3.158949
8.475312|4.596698
6.315812|3.095193
6.315812|3.273863
7.244625|3.531766
6.315812|3.194297
4.411812|2.143729
7.244625|3.658214
6.199750|3.010780
4.411812|2.202128
6.176500|2.957488
6.199750|2.986056
8.707500|3.897862
6.176500|2.873586
8.707500|4.110671
9.613062|4.644891
4.318937|1.998535
9.613062|4.735990
5.131625|2.527232
4.318937|2.056838
6.757000|3.333132
5.131625|2.636430
5.410250|2.726586
6.757000|3.573213
4.574312|2.275820
5.410250|2.880507
7.662562|3.961526
4.574312|2.404783
7.314312|3.624627
7.662562|4.239998
7.407188|3.718475
7.314312|3.649985
7.616125|3.561037
7.407188|3.759728
7.894812|3.943884
7.616125|3.729914
4.667187|2.297274
7.894812|4.170488
9.264750|4.739295
4.667187|2.393614
8.753937|4.182466
9.264750|5.034196
9.311188|4.478084
8.753937|4.351467
8.939687|4.051654
9.311188|4.941270
6.524813|3.185431
5.247687|2.673787
8.939687|4.373790
7.941250|3.808868
6.524813|3.364738
5.340562|2.479393
5.247687|2.824141
4.783313|2.405947
7.941250|3.931334
8.730688|4.205192
5.340562|2.527925
4.551125|2.179792
4.783313|2.459591
7.662562|3.781186
8.730688|4.346936
5.642437|2.682013
4.551125|2.278722
7.964437|3.687621
7.662562|3.972542
6.571250|3.140981
5.642437|2.848190
7.778688|3.733735
7.964437|3.873286
7.337500|3.495410
6.571250|3.247726
7.825125|3.891027
7.778688|3.912792
5.572813|2.805432
7.337500|3.704013
8.196625|4.069262
7.825125|4.039567
7.546500|3.683117
5.572813|2.695113
4.667187|2.219771
5.735313|2.829154
8.196625|4.069807
6.849875|3.304777
7.546500|3.970072
6.362250|3.032920
4.667187|2.305623
5.015500|2.465382
5.735313|2.991231
3.622313|1.734993
3.808063|1.782907
6.849875|3.296281
5.387000|2.543930
6.362250|3.084414
3.390125|1.629277
5.015500|2.737391
3.622313|1.764129
9.346063|4.265750
3.808063|1.897489
5.851438|2.577663
5.387000|2.750604
3.390125|1.610189
9.659500|4.354573
9.346063|4.104647
7.395562|3.261587
4.423375|1.949007
5.851438|2.661338
3.692000|1.867831
9.659500|4.461556
8.544937|4.023874
7.395562|3.412177
6.780250|3.308549
4.423375|2.070397
3.692000|1.858374
7.256250|3.483073
6.907938|3.213148
8.544937|4.401047
6.780250|3.440683
10.576688|5.074191
7.256250|3.762621
7.906375|3.683632
4.632375|2.177541
6.907938|3.387858
7.859938|3.868193
10.576688|5.140355
8.428812|3.958820
7.906375|3.634040
6.304188|2.779229
4.632375|2.233922
8.753937|4.005306
7.859938|3.797072
5.642437|2.750893
8.428812|4.198879
8.742313|4.006274
6.304188|3.057234
8.881625|4.091282
8.753937|4.101210
4.156375|1.948365
5.642437|2.641926
7.500063|3.463948
8.742313|3.924791
8.521750|3.848080
5.398625|2.556017
8.881625|4.174810
4.156375|2.098380
6.037187|2.903231
4.771687|2.353093
7.500063|3.678219
7.209812|3.443974
8.521750|4.142256
6.269375|2.922506
5.398625|2.661333
7.128500|3.482478
6.037187|3.064279
4.771687|2.380257
7.418750|3.599175
7.209812|3.465306
8.417250|3.823672
6.269375|2.891721
